,Correlation_With_Lag_2,Correlation_With_Lag_3,Correlation_With_Lag_5,polyFit_4Degree_First_Coef,polyFit_4Degree_Sec_Coef,polyFit_4Degree_Third_Coef,polyFit_4Degree_Fourth_Coef,polyFit_4Degree_Five_Coef,polyFit_2Degree_First_Coef,polyFit_2Degree_Sec_Coef,polyFit_2Degree_Third_Coef,polyFit_3Degree_First_Coef,polyFit_3Degree_Sec_Coef,polyFit_3Degree_Third_Coef,polyFit_3Degree_Fourth_Coef,polyFit_1Degree_First_Coef,polyFit_1Degree_Sec_Coef,velocity_for_roll_3,velocity_for_roll_4,velocity_for_roll_5,velocity_for_roll_6,max_Velocity_Time,PSD_First_Peak,PSD_Sec_Peak,PSD_Third_Peak,PSD_Fourth_Peak,PSD_Fifth_Peak,PSD_Sixth_Peak,PSD_seventh_Peak,PSD_eight_Peak,Avg_Time_To_Reach_Peak_Where_Meal_Was_Detec,Correlation_With_Lag_4,Correlation_With_Lag_6,Correlation_With_Lag_8,windowed_mean_1,windowed_mean_2,windowed_mean_3,windowed_mean_4,windowed_mean_5,windowed_var_1,windowed_var_2,windowed_var_3,windowed_var_4,windowed_var_5
35,0.6318820458808374,0.5657688871550266,0.13260685441333186,1.059772387492189e-16,2.6038624189710735e-11,-1.9192788424398358e-05,-42.44104019695628,-1.7730670063605662e-08,0.00019192966568441192,-141.47058096205217,-1.0705310227082664e-08,1.3019272882082879e-10,1.4689340277924535e-10,-70.73517869153976,-1.4719801562238664e-08,0.0003247873670836595,-5.205756378922291e-06,13.933333333333334,10.75,9.36,7.866666666666666,15.0,51581124.0,205166.83444304907,205166.83444304907,161663.30535994758,161663.30535994758,90399.2907608884,90399.2907608884,51359.68880496529,-0.035023149,0.445208862371207,0.04788946332432197,-0.24844922807433026,204.2,253.3,250.2,239.2,240.9,4956.959999999998,145.21,209.96000000000004,22.16,9.489999999999998
36,0.04346519358427327,0.025539681914769814,0.1010713293038968,-1.3617115632351162e-16,-3.345668633595695e-11,2.4660632525346805e-05,54.53113286499074,-4.616665035429399e-08,-0.0002466055587105271,181.77025181660207,-3.211593068124799e-08,-1.672836017071287e-10,6.348890872086664e-11,90.88517360247825,2.9439603124477328e-08,0.00014023643744834455,6.682170957603701e-06,7.266666666666667,5.1,3.64,2.966666666666667,15.0,9616201.0,41915.827193859746,41915.827193859746,21012.46723622439,21012.46723622439,17589.956800178265,17589.956800178265,16648.20081785657,0.00681712909,0.021705282898557818,0.07737517454971103,-0.26369827276574453,95.2,102.1,108.1,109.8,98.2,1165.16,64.09,28.69,55.96,176.76
37,0.8342112725831664,0.7859465257247334,0.7016819940854018,6.8227390749437535e-16,1.6762989170594953e-10,-0.00012355629597029052,-273.21220255717174,-1.9001925653071729e-07,0.0012355638770475443,-910.7075632110757,3.4256992726664526e-07,8.381492477878747e-10,7.685493115269314e-11,-455.3537260586799,3.211593068124799e-08,0.00017022159597527114,-3.3479574134933134e-05,6.2,4.45,3.4,2.8,15.0,14167696.0,225167.00373335902,225167.00373335902,130155.67316251797,130155.67316251797,38158.11885770443,38158.11885770443,33721.77331229923,0.0102662041,0.7405799499488689,0.6669209621227159,0.6441690020211026,81.5,104.1,124.5,132.0,152.9,763.25,295.89,61.25,123.2,405.69000000000017
38,0.9040535899791616,0.8058251645084108,0.4810843340660407,3.6766320458859983e-16,9.03321597845915e-11,-6.658168518046298e-05,-147.2276970664398,-9.500962826535864e-08,0.0006658179196875009,-490.75928333651484,1.2846372272499197e-07,4.5166059349473786e-10,8.357138636432002e-11,-245.3795683052608,2.5692744544998393e-07,0.00018510039324510532,-1.8052587655775786e-05,4.466666666666667,3.8,3.56,3.2333333333333334,15.0,16752649.0,1028254.1302766603,1028254.1302766603,43167.99458296871,43167.99458296871,20181.385799991363,20181.385799991363,8351.977438834845,-0.04775463,0.6633991699581971,0.2770842551369804,-0.1805113710421807,80.1,137.9,184.0,174.8,135.1,1182.4900000000002,1271.69,513.0,725.1600000000002,348.4899999999999
39,0.6062993201863086,0.4319455941596205,-0.006428979740089864,-5.502759164029896e-16,-2.027971503721621e-10,7.560514982235782e-11,110.17553912866174,162415142.79747662,-0.0007473831647347577,9.259725963686776e-05,406037695.347165,-6.083915338418711e-10,-0.000149476586533412,110.17553543278319,243622664.95546046,-1101.7541667505861,812075222.437404,16.8,12.6,10.08,8.4,15.0,40525956.0,3001506.4580524643,3001506.4580524643,1197836.0227533926,1197836.0227533926,599246.6641008657,599246.6641008657,306121.6172228018,0.023136574,0.22984818339188412,-0.28714912849107,-0.5298284772955701,205.6,258.1,295.6,239.1,111.0,1086.44,899.6899999999998,290.44000000000005,14520.09,18679.4
40,0.7983938520673736,0.6797770054993855,0.34231115424860953,-2.7371451124800683e-17,-6.724848322581003e-12,4.956877152350918e-06,10.960625438625348,1.9236104314289162e-09,-4.956736607292085e-05,36.53504632405638,-1.6057965340623996e-08,-3.3624529064732854e-11,1.126176328169442e-10,18.267616176501434,-2.2079702343357995e-08,0.00024904794264680297,1.343603577778898e-06,9.6,7.7,6.48,5.666666666666667,15.0,30327049.0,806238.6696320452,806238.6696320452,30375.207085809445,30375.207085809445,23454.888358827415,23454.888358827415,21292.77241668206,0.0103703709,0.520277681077644,0.14813982344796828,-0.21835582906510412,144.9,197.5,224.0,209.0,167.9,2711.890000000001,553.25,138.8,564.4,528.49
41,0.941171420624242,0.8820810789482488,0.715358799489151,1.3742433698186614e-15,3.376340676487188e-10,-0.0002488569079326076,-550.2687125766702,-3.184829792557093e-07,0.0024885706030654113,-1834.2294475422982,1.5415646726999037e-06,1.6881700286985164e-09,1.2161515543136672e-10,-917.1146226333394,-7.065504749874558e-07,0.00026926751934675333,-6.743179219660844e-05,8.333333333333334,6.85,6.28,5.833333333333333,15.0,35450116.0,1870908.3824797326,1870908.3824797326,715486.5917039228,715486.5917039228,95784.27710852507,95784.27710852507,56497.4403468925,0.00344907388,0.8060944372475054,0.6087279259308362,0.3460986178442258,86.2,186.7,244.2,240.6,242.6,2461.36,5232.81,231.36000000000004,37.040000000000006,19.84
42,0.9248312850897362,0.8302930864135596,0.4884466609184448,3.023226769242334e-16,1.1141465199545249e-10,5.370746812602542e-11,-60.52636833270042,-89222870.44687197,0.00041059506278606544,6.599749785854425e-05,-223057283.64268613,3.342438915736692e-10,8.211904656267584e-05,-60.526369882691974,-133834338.07146624,605.2645173322207,-446114675.9818136,3.6666666666666665,3.25,3.08,2.966666666666667,15.0,20349121.0,304567.10723791685,304567.10723791685,104876.66387762458,104876.66387762458,44628.696717061895,44628.696717061895,33960.91452139622,0.0242824069,0.6870225565223869,0.26022884518443096,-0.2644202266297971,109.0,159.1,176.1,159.3,150.9,1190.4,515.8900000000001,69.28999999999999,205.41000000000003,33.489999999999995
43,0.5430466435507101,0.35291626951718214,-0.13203884776545996,-5.136016675602244e-16,-1.261843253757881e-10,9.300488424031859e-05,205.64930747345232,8.564248181666131e-08,-0.0009300487447799716,685.4976865670404,-1.7128496363332263e-07,-6.309216713781556e-10,1.1358764101676248e-11,342.74884466018204,1.9269558408748796e-07,2.5280734037277113e-05,2.520115552444835e-05,6.666666666666667,5.25,4.68,0.0,15.0,312481.0,271519.70688252186,271519.70688252186,176057.2530987613,176057.2530987613,82984.81862217054,82984.81862217054,29895.963706073653,-0.024560185,0.15790849900423906,-0.1013842388143322,-0.1116039579667936,50.1,11.7,0.0,0.0,0.0,2563.890000000001,1232.0099999999995,0.0,0.0,0.0
44,0.8637545018225392,0.682553171400683,0.2078112748133874,1.174806236847207e-16,4.32948061092198e-11,7.125365551240478e-11,-23.519711596420425,-34670614.51262142,0.00015955292656421647,8.76945689378274e-05,-86676678.66799511,1.29884331594056e-10,3.191063052375058e-05,-23.51971347320893,-52005964.47827305,235.19822554227943,-173353503.15226027,4.6,4.5,4.2,4.166666666666667,15.0,36012001.0,473435.2925094277,473435.2925094277,86253.26591159907,86253.26591159907,37109.98044893428,37109.98044893428,22840.184001095437,-0.02099537,0.45054796071842235,-0.03304102498096841,-0.38602312227008073,169.1,224.3,228.0,205.5,185.5,2153.89,303.0100000000001,234.2,228.45,107.25
45,0.9213993685136355,0.9223609011594788,0.8904545789146996,1.0300722258520782e-15,2.5307117354014306e-10,-0.00018652559126477626,-412.4354020101059,4.2285975396976524e-07,0.001865257236454909,-1374.7850030361162,2.5692744544998393e-07,1.2653555737891955e-09,1.0928687503366306e-10,-687.3924189831445,-2.997486863583146e-07,0.0002414585926246392,-5.055898840030539e-05,6.8,5.25,4.32,3.8,15.0,28504921.0,586323.3826787651,586323.3826787651,238087.5767117957,238087.5767117957,53263.56936623974,53263.56936623974,50999.087354719566,0.00903935207,0.9022627187812032,0.8884531076909803,0.8394567764440657,107.0,155.6,187.1,198.5,214.2,1532.2,885.8399999999998,78.89000000000001,46.05,135.56
46,0.9944063175480018,0.9916199599281854,0.9902036471812783,9.044308731707785e-16,3.3330388419046254e-10,5.94350154764271e-11,-181.06313718965563,-266903966.7844071,0.0012283023984830867,7.448253813452225e-05,-667260025.4287194,9.99911570219633e-10,0.0002456605187572661,-181.06313678943948,-400355982.07032615,1810.6322535622055,-1334520158.5945165,2.2666666666666666,1.95,1.8,1.7666666666666666,15.0,25331089.0,1000154.7705293461,1000154.7705293461,184420.02176491328,184420.02176491328,109962.26673559556,109962.26673559556,56546.802133275676,0.0299421301,0.9906733267861865,0.9869952778170781,0.9776008916901399,95.7,124.6,160.4,193.2,221.2,178.01,349.64,534.04,330.9600000000001,305.56000000000006
47,0.8928413513924812,0.8273710447206346,0.6711622929575317,7.355961150089234e-16,1.8071948018793867e-10,-0.0001331959681275282,-294.50937846075954,-7.226084403280799e-08,0.0013319609909969192,-981.6982743443959,6.851398545332905e-07,9.035971308974561e-10,1.0566119204998693e-10,-490.8490508906128,2.3551682499581863e-07,0.00023282561199875333,-3.609160910024989e-05,6.466666666666667,4.65,4.0,3.566666666666667,15.0,26501904.0,978745.124450867,978745.124450867,129670.5606198917,129670.5606198917,34969.35404306211,34969.35404306211,33539.61763517126,737021.533,0.756390404128483,0.5752584175813846,0.33075505233365854,99.4,160.2,202.0,210.0,197.4,1551.0399999999993,1769.9600000000007,36.2,51.6,350.04
48,0.7789665917600435,0.7173963851292781,0.47788536126757175,2.104777919937439e-16,5.170923681436362e-11,-3.811088871183714e-05,-84.26620475443329,5.620287869218399e-08,0.00038111005609682444,-280.8876532703818,2.997486863583146e-07,2.585459392704248e-10,9.457291131787823e-11,-140.44375074515176,7.226084403280799e-08,0.00020903843818734347,-1.0326785793520963e-05,7.533333333333333,5.65,5.08,4.466666666666667,15.0,21362884.0,398675.09640691115,398675.09640691115,31370.626910059447,31370.626910059447,19038.988420378555,19038.988420378555,16904.300818314478,-0.00432870293,0.6433062459413738,0.3360997100652527,0.005408831191069154,115.8,154.7,176.9,177.2,157.0,1709.7599999999998,250.81,87.09,85.35999999999999,207.6
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037152778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.5281218812961883,0.25146968077764215,-0.6973098619015753,5.890837424595035e-16,1.4472233511962353e-10,-0.0001066632184402065,-235.83905048576366,5.7541042470569325e-08,0.0010666331910520817,-786.1304347247451,4.282124090833066e-07,7.236114706333339e-10,8.058994111764317e-11,-393.06515089972027,3.639805477208106e-07,0.00017810451995612,-2.8920050924898817e-05,14.333333333333334,10.75,8.6,6.733333333333333,15.0,15507844.0,739933.3993675574,739933.3993675574,300226.621646026,300226.621646026,292527.6565109008,292527.6565109008,138837.11343452474,0.0196064808,-0.0909072964176491,-0.7127093818627546,-0.5006364132404704,93.8,159.5,131.2,149.0,155.8,8984.160000000002,1100.45,229.96,436.0,200.36
51,0.9506488021384611,0.8936105992859094,0.6657102653074093,5.673452458200545e-16,2.0906922576532228e-10,8.521632253499977e-11,-113.56245218489435,-167393058.26410133,0.0007704290467983846,0.00010373792960717338,-418482806.2687562,6.272075659444223e-10,0.0001540858652388154,-113.56245342025906,-251089635.60817477,1135.6258067342235,-836965774.5138873,3.7333333333333334,3.6,3.28,3.033333333333333,15.0,51538041.0,362257.5403053504,362257.5403053504,232325.12169785087,232325.12169785087,84930.65328701578,84930.65328701578,49336.88905998339,-0.020949074,0.8016231371320481,0.4997295353256682,0.16167025788660364,183.4,236.8,246.6,241.9,259.6,1599.84,420.7600000000001,80.04,76.09,275.24
52,0.6982750445970213,0.49217554376407374,0.0026834204902326767,-5.74029579690134e-17,-1.410206120078358e-11,1.0393443211606276e-05,22.98001354959457,8.698064559504665e-09,-0.00010393334779363856,76.59975918283047,1.6057965340623996e-08,-7.051052885840758e-11,8.70613923915466e-11,38.29995114119603,1.739612911900933e-08,0.00019244512061090106,2.8164810710587715e-06,7.466666666666667,6.1,5.32,4.8,15.0,18105025.0,377752.9109994237,377752.9109994237,143891.19250000382,143891.19250000382,20453.018512346913,20453.018512346913,16633.666827324618,-4.62961616e-05,0.24429429760403382,-0.19933390654928954,-0.3839139223014926,118.8,154.6,158.4,163.0,138.9,2028.96,83.43999999999998,57.64,274.0,1106.4899999999998
53,0.47064827010769605,0.29675288676137895,-0.03534398504676631,-1.4562180850667608e-16,-3.577442093197224e-11,2.6365833769395904e-05,58.29485305630353,-2.5425111789321327e-08,-0.000263657804280714,194.31604305492942,-1.2846372272499197e-07,-1.7887222222810524e-10,4.4000272201561806e-11,97.15805494720847,-2.6763275567706662e-08,9.728621367453749e-05,7.144535948721798e-06,4.666666666666667,4.05,3.2,2.533333333333333,15.0,4626801.0,41742.852186571916,41742.852186571916,30727.858432865152,30727.858432865152,9321.043024854584,9321.043024854584,7811.737238800555,-0.031469907,0.03670614318976559,-0.06257579874617336,-0.3238541775569957,69.7,83.1,74.3,66.9,65.0,619.01,85.49,139.81,4.889999999999999,13.4
54,0.9466174996192338,0.9465194572427349,0.9418862811970373,1.3597700286893427e-15,3.3404869292123404e-10,-0.0002461925648878524,-544.3293549031305,1.1508208494113865e-07,0.0024619270466146553,-1814.4315231469327,-3.4256992726664526e-07,1.6702431479786419e-09,1.1729566036675896e-10,-907.2156766635516,6.637292340791252e-07,0.0002578484226859712,-6.670984069419597e-05,7.733333333333333,5.85,4.8,4.166666666666667,15.0,32501401.0,1056458.4253407428,1056458.4253407428,235389.00386065748,235389.00386065748,96079.75483278793,96079.75483278793,71881.13594635963,0.026215278,0.9451045485349602,0.936589482736508,0.9152819158624315,112.8,147.4,179.3,215.7,250.4,1502.56,333.64,393.21,514.01,289.44
55,0.4688700672548738,0.3968679368521167,0.23314382742472534,-7.340833800487656e-16,-1.8033797872552906e-10,0.00013290781091730992,293.85617283262945,4.282124090833066e-08,-0.0013290776939636072,979.5204962298606,-8.564248181666131e-08,-9.016900083436152e-10,3.853667380565106e-11,489.76026746980915,-2.0340089431457061e-07,8.358287936717404e-05,3.601348153898309e-05,9.133333333333333,6.85,5.48,4.566666666666666,15.0,3415104.0,611916.0984324692,611916.0984324692,203567.52181135467,203567.52181135467,70185.12931319076,70185.12931319076,55980.648731138754,0.0213888891,0.3156002654074293,0.1396172695163541,-0.11030804845067324,100.3,76.1,56.3,27.9,13.7,1571.8100000000004,481.89,2.6100000000000003,778.89,1689.2099999999996
56,0.5701530540142951,0.47076228096745437,0.322728119516869,-8.92794217841579e-16,-2.1932543893882967e-10,0.00016163980947760898,357.37854491926646,-1.7128496363332263e-07,-0.0016163971029651743,1191.2615594716308,7.707823363499518e-07,-1.0966273990376128e-09,7.99178207764551e-11,595.6308431670365,-8.671301283936959e-07,0.000176846452269626,4.381113605566575e-05,10.6,9.1,7.32,5.7,15.0,15288100.0,623037.0121106013,623037.0121106013,176379.38196378166,176379.38196378166,133423.2008561116,133423.2008561116,107729.94115923595,0.0222685179,0.361164662245073,0.3274370787978278,0.22218940786621358,147.1,167.7,149.3,122.1,94.6,2640.890000000001,69.61000000000001,277.61,183.69,1039.24
57,0.9622535213101122,0.9343407184111784,0.8804594128496465,1.443580540411575e-15,3.546322748551232e-10,-0.0002613584082308577,-577.8514737176368,2.5692744544998393e-07,0.00261358507844576,-1926.171823801432,1.370279709066581e-06,1.7731611504363467e-09,8.346008019102159e-11,-963.0858509989407,8.350141977124479e-07,0.00018322418510259791,-7.08192572473413e-05,3.7333333333333334,3.65,3.52,3.3666666666666667,15.0,16410601.0,1038103.3529520903,1038103.3529520903,476932.6282210633,476932.6282210633,118516.77333305574,118516.77333305574,37872.53212634112,0.0206481491,0.9014805186294315,0.8633454800512769,0.8900781680740258,56.8,98.8,129.8,157.1,197.2,679.5600000000002,604.96,230.96,644.89,925.56
58,0.7927026695055194,0.6814035667790993,0.3415356242349951,6.766228684362684e-17,1.66218117175748e-11,-1.224962199633503e-05,-27.083007143559385,6.6908188919266654e-09,0.00012249771799633231,-90.27707822662339,6.958451647603732e-08,8.310874266714439e-11,1.2144848177647046e-10,-45.13844215045826,5.4864714913798655e-08,0.00026857659122188766,-3.319784184871618e-06,10.4,8.2,6.92,6.1,15.0,35259844.0,525819.0707058329,525819.0707058329,89756.49125908746,89756.49125908746,43865.55093213925,43865.55093213925,32366.843422722388,0.023842593,0.5316843461194227,0.12135456822605695,-0.3402081545483078,158.4,217.8,230.6,205.2,186.8,3382.04,659.76,216.64,354.16,19.36
59,0.8070274347343384,0.6850267195844746,0.29809486437504634,-1.269672329734909e-16,-3.1190246464263834e-11,2.2986443448415883e-05,50.82079361666543,4.616665035429399e-08,-0.00022986291441616426,169.40223759163203,8.564248181666131e-08,-1.5595153707521834e-10,1.2090340359368352e-10,84.70122085712019,5.8879206248954657e-08,0.0002672656668399418,6.229535389465936e-06,9.533333333333333,7.55,6.88,6.566666666666666,15.0,34916281.0,1262687.0048361735,1262687.0048361735,29533.275943584333,29533.275943584333,26550.772260886803,26550.772260886803,26015.80084710403,0.00686342502,0.5185507874652228,0.062362579076655,-0.29839875615641953,157.5,219.9,246.4,228.4,172.2,3738.65,597.0900000000001,313.84,1093.84,1177.56
60,0.7908818669614028,0.6243202348245848,0.17707301877257528,-3.5307973376433243e-16,-8.673613420249068e-11,6.39219977168106e-05,141.32536644639097,6.356277947330333e-08,-0.0006392183567913557,471.08412042471014,4.282124090833066e-08,-4.3368099590234427e-10,1.2899503075220344e-10,235.54216883372618,-1.0170044715728531e-07,0.00028504153178984196,1.7325983769709613e-05,10.666666666666666,8.95,8.4,8.566666666666666,30.0,39715204.0,1501871.5749380845,1501871.5749380845,84980.07828725847,84980.07828725847,72516.67586542842,72516.67586542842,39180.13359681198,0.024826389,0.41504933460694077,-0.07150651867473817,-0.2632875249031072,182.3,249.8,259.6,234.2,173.4,6078.41,244.16000000000003,180.04000000000005,1392.9600000000007,1298.24
61,0.9251774409880319,0.9084862851859083,0.8686785048489006,1.0029522474799326e-15,2.46379840943596e-10,-0.0001815728261019793,-401.43781221350355,2.4086948010936e-07,0.0018157294936372737,-1338.1263497143518,-3.4256992726664526e-07,1.2318989327614114e-09,1.0152468464914774e-10,-669.0630975059678,-6.423186136249598e-08,0.00022402741085480733,-4.9200087422623126e-05,6.4,4.8,3.8,3.4,15.0,24532209.0,693485.5538903311,693485.5538903311,194794.98869738277,194794.98869738277,52338.9383560285,52338.9383560285,40806.02451965509,0.023854167,0.8857969950032006,0.8427297270027809,0.8347975582737153,94.5,137.5,176.6,190.5,203.6,1088.25,954.25,235.44,58.25,142.64
62,0.9811205570692341,0.9648269160023247,0.9293991136172856,1.174594565155311e-15,4.3281613256348704e-10,7.85664705587322e-11,-235.06827382399953,-346473052.9012287,0.0015948462430037198,9.584280921379819e-05,-866182768.1382412,1.2984482869471736e-09,0.00031896930220515657,-235.06827321435267,-519709619.87581605,2350.6838725295884,-1732365674.8320086,3.8,3.15,2.92,2.7333333333333334,15.0,43480836.0,2132815.044279161,2132815.044279161,173806.18803631444,173806.18803631444,125247.18485525393,125247.18485525393,64070.25202864118,-0.0498263891,0.9475197097475503,0.9104677153683508,0.8686749267074305,131.2,148.8,194.8,255.6,299.5,6.959999999999999,605.5600000000002,1270.56,1319.84,329.25
63,0.6132722707323303,0.5245559593112307,0.28295540294031774,-8.230129181144627e-16,-2.0217595460074317e-10,0.0001489959177491499,329.412237895837,-2.7030908323383726e-07,-0.001489957599096262,1098.0404004172065,-9.420672999832745e-07,-1.0108801242831425e-09,1.3053733039245465e-10,549.0202983380492,-4.1750709885622394e-07,0.0002889344137841774,4.038529377851471e-05,15.666666666666666,12.2,10.16,8.7,15.0,40806544.0,834279.709726149,834279.709726149,109992.7270710216,109992.7270710216,53212.93778930697,53212.93778930697,50249.02271848428,-0.0177083339,0.4119217088726628,0.15443077207670677,-0.1308838338887926,226.3,260.6,225.1,184.5,169.7,6135.41,280.0400000000001,954.09,253.65,62.21000000000002
64,0.8041905323579068,0.6523110041467532,0.4356694641381232,2.650151542106364e-16,9.765275204577171e-11,3.634616927595954e-11,-53.03607523826812,-78170906.36222951,0.00035983062279643086,4.444035177130076e-05,-195427332.05173287,2.9295820688733913e-10,7.196614864772225e-05,-53.03607524666926,-117256379.29144458,530.3612875892197,-390854729.2868641,2.533333333333333,2.25,1.92,1.5666666666666667,15.0,9326916.0,144440.35243758664,144440.35243758664,47413.97389020673,47413.97389020673,11078.427883213837,11078.427883213837,5101.412301275456,0.023553241,0.5178486794703843,0.3758555717270729,0.3167650488462749,73.9,84.6,103.2,108.3,119.3,58.09,359.04,102.56,41.21,141.41000000000003
65,0.23368512976047007,0.15527991745178224,-0.20030989776287877,-1.5247513687680694e-16,-3.7455908447827443e-11,2.760354651861743e-05,61.02793800824122,2.2748784232550664e-08,-0.00027603472892306956,203.42629057838522,-1.0705310227082665e-07,-1.872797219243098e-10,6.332375773634695e-11,101.71318764892925,-1.0437677471405598e-07,0.00013989931148732427,7.47960205065293e-06,8.533333333333333,6.4,5.16,4.133333333333334,15.0,9566649.0,48147.27863959218,48147.27863959218,40900.999112959675,40900.999112959675,22794.33641272242,22794.33641272242,18435.722376587884,0.022534722,0.003976990487035643,-0.37773763718677916,-0.26497108979129197,107.5,100.9,88.5,88.7,102.5,1537.85,188.49,22.45,40.61,107.05
66,0.9757858212821088,0.9764227813795697,0.9856291973494768,1.4869366861434624e-15,3.6526787742083047e-10,-0.00026918528727156663,-595.1313562646642,4.549756846510133e-08,0.002691854466908205,-1983.7715934524642,-8.564248181666132e-07,1.8263390435538496e-09,1.3092286567061576e-10,-991.8856958505872,6.637292340791252e-07,0.0002884850157240344,-7.29400919247392e-05,6.8,5.3,4.68,4.666666666666667,15.0,40678884.0,1478156.3837347995,1478156.3837347995,354299.6870460299,354299.6870460299,153341.3147033658,153341.3147033658,73922.5184569513,0.0235648149,0.9802259774262853,0.9821435418976573,0.9667316097752915,115.8,177.6,223.2,253.4,272.0,2265.16,1015.84,498.36,172.84,67.4
67,0.44151063536836394,0.3910067894420362,0.2292891184364083,-5.233062930344562e-16,-1.2854826599973358e-10,9.473250826375916e-05,209.43622992323714,-3.8806749573174656e-08,-0.0009473233646680574,698.1203317993821,-5.138548908999679e-07,-6.42741704750868e-10,1.4121179518407856e-10,349.0602746414514,1.2846372272499197e-07,0.00031164924083447297,2.5669237282096177e-05,15.6,11.7,9.56,8.266666666666667,15.0,47472100.0,523412.5134970313,523412.5134970313,56852.36154924013,56852.36154924013,53731.96676979548,53731.96676979548,46861.93714176941,-0.00699073996,0.32897186642458937,0.10099633914701886,-0.10655614036446902,219.3,256.6,252.6,226.7,199.2,5436.41,53.43999999999998,130.04000000000002,339.81000000000006,150.95999999999995
68,0.24385555785499138,0.27272024643883486,0.2028539601387065,2.9181321077242e-17,7.168302045678842e-12,-5.282352293596686e-06,-11.678342796202442,3.429044682112416e-09,5.282509908800146e-05,-38.92819866072399,1.8734292897394662e-08,3.584115627233661e-11,1.3096520830139513e-10,-19.46400199829733,-3.3454094459633327e-09,0.0002895790906172599,-1.4327882155645487e-06,13.8,10.35,8.32,6.933333333333334,15.0,40985604.0,79105.85273936219,79105.85273936219,60639.60860104449,60639.60860104449,47160.771911603035,47160.771911603035,45860.21096402332,0.0246875,0.24863612573931793,0.19905781264548186,0.20127185950603974,187.3,215.8,219.2,213.0,212.2,3898.6099999999988,65.75999999999999,28.96,10.8,6.759999999999998
69,0.9473508797670307,0.8885274388315604,0.7474929578912852,5.965551446991602e-16,2.1980842840405572e-10,5.441226349956501e-11,-119.36895275465783,-175932113.58467704,0.0008099122837150558,6.710196450384271e-05,-439830380.2348121,6.594252087175796e-10,0.0001619824935799709,-119.36895251004005,-263898199.21402767,1193.690323392261,-879660858.3658532,3.2,2.85,2.6,2.4,15.0,21031396.0,482610.20632751664,482610.20632751664,167568.543225479,167568.543225479,26128.947242902108,26128.947242902108,23948.570872524393,0.018634259,0.8184143937814649,0.6775691173841466,0.5722755124560285,99.4,115.5,154.0,168.3,182.7,83.84,729.05,350.4,23.21,350.61
70,0.8279278946056323,0.7068544988986185,0.5451624157255864,-5.611626311594214e-16,-2.0676634763089085e-10,1.0380352937478312e-10,112.28531559199243,165490881.6015671,-0.0007618529710897733,0.00012754228365650634,413727013.531435,-6.202991818456289e-10,-0.00015237052554781353,112.28531552759577,248236264.84061107,-1122.851613658277,827453835.0314053,3.6,3.4,3.0,1.3666666666666667,15.0,76475025.0,500564.6923120766,500564.6923120766,158247.7522133821,158247.7522133821,68482.59201770209,68482.59201770209,7775.94339597601,0.019166667,0.6030489543035275,0.585413102145811,0.6999539079528628,322.7,310.5,289.4,262.3,241.2,528.2099999999998,398.05,455.44,731.61,117.96
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021145833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.7820515148238101,0.6853949464476733,0.4915692657721971,2.0881356888477643e-16,5.13069250640324e-11,-3.781917838422777e-05,-83.63188221170513,-3.077776690286266e-08,0.00037819307088098606,-278.77326677102434,2.3551682499581863e-07,2.565343459446517e-10,1.056310913349866e-10,-139.38655186758655,-1.3381637783853331e-08,0.0002332955095987559,-1.0247745137457611e-05,9.4,7.3,6.08,5.3,15.0,26615281.0,208113.0785908628,208113.0785908628,48209.86496600755,48209.86496600755,38522.6497954925,38522.6497954925,35389.670457232656,0.0188310179,0.6012994981540635,0.33476824744176575,-0.03881006972024254,136.7,177.4,189.7,179.1,171.4,2266.8100000000004,289.04,73.21000000000002,99.69,25.04
73,0.837287176209457,0.7407047401743839,0.5174948579525755,2.8531532089294043e-16,7.010371639874898e-11,-5.167452622661941e-05,-114.27071946425411,-3.3454094459633327e-09,0.0005167465484507099,-380.90273520235365,-2.997486863583146e-07,3.505183150882189e-10,1.0390908386537935e-10,-190.45128341501652,1.1240575738436797e-07,0.00022940711136054881,-1.400207315906153e-05,8.266666666666667,6.2,4.92,4.1,15.0,25735329.0,563764.1915320883,563764.1915320883,67575.7253733554,67575.7253733554,29359.222534983423,29359.222534983423,23215.746224367507,0.019537037,0.641158301270676,0.35480985597039144,-0.22067489539923899,120.0,175.1,203.6,188.2,167.8,1984.8,1186.89,123.44,250.96,64.56000000000002
